Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
2247,2.613,,,,1406.2842,6068,-1,Negative,,,,,1407.2915,(M-H)-,,,,,,
2248,6.061,,,,806.4714,6062,-1,Negative,,,,,807.4787,(M-H)-,,,,,,
2249,12.999,,,,982.0120,6048,-1,Negative,,,,,983.0193,(M-H)-,,,,,,
2250,4.699,,,,524.3370,6038,-1,Negative,,,,,525.3443,(M-H)-,,,,,,
2251,7.565,,,,726.5201,6035,-1,Negative,,,,,727.5274,(M-H)-,,,,,,
2252,6.377,,,,732.5182,6034,-1,Negative,,,,,733.5255,(M-H)-,,,,,,
2253,10.973,,,,1502.0050,6033,-1,Negative,,,,,1503.0123,(M-H)-,,,,,,
2254,2.342,,,,673.3753,6033,-1,Negative,,,,,674.3826,(M-H)-,,,,,,
2255,1.955,,,,447.1335,6027,-1,Negative,,,,,448.1407,(M-H)-,,,,,,
2256,4.412,,,,697.2722,6024,-1,Negative,,,,,698.2794,(M-H)-,,,,,,
2257,9.663,,,,786.5247,6019,-1,Negative,,,,,787.5320,(M-H)-,,,,,,
2258,10.794,,,,1467.3833,6014,-1,Negative,,,,,1468.3906,(M-H)-,,,,,,
2259,3.283,,,,187.0977,6013,-1,Negative,,,,,188.1050,(M-H)-,,,,,,
2260,6.135,,,,648.3050,6012,-1,Negative,,,,,649.3122,(M-H)-,,,,,,
2261,1.076,,,,215.1653,6010,-1,Negative,,,,,216.1726,(M-H)-,,,,,,
2262,4.494,,,,791.4492,6007,-1,Negative,,,,,792.4565,(M-H)-,,,,,,
2263,1.835,,,,644.9596,6002,-1,Negative,,,,,645.9669,(M-H)-,,,,,,
2264,9.077,,,,782.5671,5994,-1,Negative,,,,,783.5744,(M-H)-,,,,,,
2265,5.279,,,,449.1495,5984,-1,Negative,,,,,450.1568,(M-H)-,,,,,,
2266,2.006,,,,379.1685,5984,-1,Negative,,,,,380.1757,(M-H)-,,,,,,
2267,9.109,,,,803.5831,5983,-1,Negative,,,,,804.5904,(M-H)-,,,,,,
2268,7.067,,,,1576.0767,5973,-1,Negative,,,,,1577.0840,(M-H)-,,,,,,
2269,3.226,,,,164.9275,5958,-1,Negative,,,,,165.9347,(M-H)-,,,,,,
2270,3.106,,,,381.2411,5957,-1,Negative,,,,,382.2484,(M-H)-,,,,,,
2271,5.016,,,,507.2878,5949,-1,Negative,,,,,508.2951,(M-H)-,,,,,,
2272,2.702,,,,521.1672,5948,-1,Negative,,,,,522.1745,(M-H)-,,,,,,
2273,11.184,,,,1444.0214,5944,-1,Negative,,,,,1445.0287,(M-H)-,,,,,,
2274,1.065,,,,362.1718,5936,-1,Negative,,,,,363.1791,(M-H)-,,,,,,
2275,8.077,,,,1546.1425,5927,-1,Negative,,,,,1547.1498,(M-H)-,,,,,,
2276,9.902,,,,572.4312,5922,-1,Negative,,,,,573.4385,(M-H)-,,,,,,
2277,1.643,,,,433.1273,5917,-1,Negative,,,,,434.1346,(M-H)-,,,,,,
2278,8.516,,,,1664.1812,5911,-1,Negative,,,,,1665.1885,(M-H)-,,,,,,
2279,6.871,,,,899.5638,5909,-1,Negative,Phosphatidylinositol,PI 19:2_20:2,,C48H85O13P,900.5728,(M-H)-,899.5655,-1.9,1.9,70.09,PI 39:4,1,PI 19:2/20:2,100.0
2280,9.784,,,,904.5270,5908,-1,Negative,,,,,905.5342,(M-H)-,,,,,,
2281,7.948,,,,465.3582,5905,-1,Negative,,,,,466.3655,(M-H)-,,,,,,
2282,11.135,,,,944.7368,5888,-1,Negative,Phosphatidylcholine,PC 26:0_18:1,,C52H102NO8P,899.7343,(M+CHO2)-,944.7325,4.5,4.5,73.88,PC 44:1,1,PC 26:0/18:1,100.0
2283,4.460,,,,1010.5675,5883,-1,Negative,,,,,1011.5748,(M-H)-,,,,,,
2284,10.683,,,,770.6862,5878,-1,Negative,,,,,771.6935,(M-H)-,,,,,,
2285,2.958,,,,477.2231,5878,-1,Negative,,,,,478.2304,(M-H)-,,,,,,
2286,1.656,,,,299.1587,5874,-1,Negative,,,,,300.1659,(M-H)-,,,,,,
2287,6.390,,,,507.3689,5866,-1,Negative,,,,,508.3762,(M-H)-,,,,,,
2288,0.973,,,,283.1102,5866,-1,Negative,,,,,284.1174,(M-H)-,,,,,,
2289,4.818,,,,383.3167,5860,-1,Negative,,,,,384.3239,(M-H)-,,,,,,
2290,3.614,,,,457.3157,5857,-1,Negative,,,,,458.3229,(M-H)-,,,,,,
2291,1.082,,,,177.0920,5855,-1,Negative,,,,,178.0993,(M-H)-,,,,,,
2292,0.238,,,,208.9610,5853,-1,Negative,,,,,209.9682,(M-H)-,,,,,,
2293,7.338,,,,1520.0673,5850,-1,Negative,,,,,1521.0746,(M-H)-,,,,,,
2294,9.139,,,,781.5653,5843,-1,Negative,,,,,782.5726,(M-H)-,,,,,,
2295,6.375,,,,659.4650,5840,-1,Negative,,,,,660.4723,(M-H)-,,,,,,
2296,6.529,,,,790.5134,5840,-1,Negative,,,,,791.5207,(M-H)-,,,,,,
2297,1.549,,,,431.1390,5838,-1,Negative,,,,,432.1463,(M-H)-,,,,,,
2298,3.530,,,,437.2581,5835,-1,Negative,,,,,438.2654,(M-H)-,,,,,,
2299,4.964,,,,691.5024,5835,-1,Negative,,,,,692.5096,(M-H)-,,,,,,
2300,7.862,,,,878.5525,5832,-1,Negative,,,,,879.5597,(M-H)-,,,,,,
2301,6.004,,,,927.5211,5825,-1,Negative,,,,,928.5283,(M-H)-,,,,,,
2302,6.421,,,,910.5112,5820,-1,Negative,,,,,911.5184,(M-H)-,,,,,,
2303,2.337,,,,741.3445,5816,-1,Negative,,,,,742.3518,(M-H)-,,,,,,
2304,9.468,,,,778.5972,5815,-1,Negative,,,,,779.6044,(M-H)-,,,,,,
2305,8.516,,,,871.5807,5811,-1,Negative,,,,,872.5879,(M-H)-,,,,,,
2306,11.160,,,,1482.0348,5809,-1,Negative,,,,,1483.0420,(M-H)-,,,,,,
2307,6.428,,,,791.5189,5799,-1,Negative,,,,,792.5262,(M-H)-,,,,,,
2308,3.168,,,,596.2958,5799,-1,Negative,,,,,597.3030,(M-H)-,,,,,,
2309,6.871,,,,871.5695,5796,-1,Negative,,,,,872.5768,(M-H)-,,,,,,
2310,4.090,,,,1021.5859,5786,-1,Negative,,,,,1022.5932,(M-H)-,,,,,,
2311,2.648,,,,659.2471,5786,-1,Negative,,,,,660.2544,(M-H)-,,,,,,
2312,4.494,,,,448.3919,5764,-1,Negative,,,,,449.3992,(M-H)-,,,,,,
2313,12.878,,,,254.9267,5763,-1,Negative,,,,,255.9340,(M-H)-,,,,,,
2314,8.807,,,,756.5514,5755,-1,Negative,,,,,757.5587,(M-H)-,,,,,,
2315,10.117,,,,91.0221,5747,-1,Negative,,,,,92.0293,(M-H)-,,,,,,
2316,3.931,,,,690.3566,5746,-1,Negative,,,,,691.3639,(M-H)-,,,,,,
2317,5.806,,,,942.4900,5746,-1,Negative,,,,,943.4973,(M-H)-,,,,,,
2318,5.623,,,,937.5102,5737,-1,Negative,,,,,938.5174,(M-H)-,,,,,,
2319,10.878,,,,1499.9881,5733,-1,Negative,,,,,1500.9954,(M-H)-,,,,,,
2320,8.801,,,,754.5513,5720,-1,Negative,,,,,755.5586,(M-H)-,,,,,,
2321,2.730,,,,464.3211,5718,-1,Negative,,,,,465.3283,(M-H)-,,,,,,
2322,9.058,,,,874.5582,5715,-1,Negative,,,,,875.5655,(M-H)-,,,,,,
2323,9.717,,,,740.5562,5710,-1,Negative,,,,,741.5635,(M-H)-,,,,,,
2324,5.632,,,,648.3256,5707,-1,Negative,,,,,649.3329,(M-H)-,,,,,,
2325,10.732,,,,1041.8083,5703,-1,Negative,,,,,1042.8156,(M-H)-,,,,,,
2326,5.102,,,,977.4765,5701,-1,Negative,,,,,978.4838,(M-H)-,,,,,,
2327,4.380,,,,873.5131,5695,-1,Negative,,,,,874.5204,(M-H)-,,,,,,
2328,6.308,,,,1504.0574,5688,-1,Negative,,,,,1505.0647,(M-H)-,,,,,,
2329,6.676,,,,1433.6034,5686,-2,Negative,,,,,2869.2213,(M-2H)-2,,,,,,
2330,12.815,,,,194.9060,5683,-1,Negative,,,,,195.9133,(M-H)-,,,,,,
2331,8.305,,,,946.5759,5680,-1,Negative,,,,,947.5831,(M-H)-,,,,,,
2332,6.074,,,,890.5157,5671,-1,Negative,,,,,891.5230,(M-H)-,,,,,,
2333,2.581,,,,891.5739,5670,-1,Negative,,,,,892.5811,(M-H)-,,,,,,
2334,3.349,,,,668.3757,5662,-1,Negative,,,,,669.3829,(M-H)-,,,,,,
2335,12.778,,,,596.8634,5661,-1,Negative,,,,,597.8707,(M-H)-,,,,,,
2336,0.169,,,,194.9054,5644,-1,Negative,,,,,195.9127,(M-H)-,,,,,,
2337,8.906,,,,1488.1378,5643,-1,Negative,,,,,1489.1450,(M-H)-,,,,,,
2338,3.769,,,,610.2655,5638,-1,Negative,,,,,611.2728,(M-H)-,,,,,,
2339,11.079,,,,1456.0704,5635,-1,Negative,,,,,1457.0777,(M-H)-,,,,,,
2340,0.779,,,,108.0216,5630,-1,Negative,,,,,109.0289,(M-H)-,,,,,,
2341,12.982,,,,88.9882,5627,-1,Negative,,,,,89.9955,(M-H)-,,,,,,
2342,10.946,,,,1615.4190,5625,-1,Negative,,,,,1616.4263,(M-H)-,,,,,,
2343,3.666,,,,471.3798,5619,-1,Negative,,,,,472.3870,(M-H)-,,,,,,
2344,3.122,,,,735.2937,5615,-1,Negative,,,,,736.3010,(M-H)-,,,,,,
2345,9.360,,,,1544.1020,5613,-1,Negative,,,,,1545.1093,(M-H)-,,,,,,
2346,2.766,,,,642.3393,5609,-1,Negative,,,,,643.3466,(M-H)-,,,,,,
2347,12.482,,,,694.9564,5607,-1,Negative,,,,,695.9637,(M-H)-,,,,,,
2348,10.970,,,,1454.0752,5603,-1,Negative,,,,,1455.0824,(M-H)-,,,,,,
2349,1.956,,,,605.0779,5602,-1,Negative,,,,,606.0852,(M-H)-,,,,,,
2350,5.167,,,,1354.7861,5599,-1,Negative,,,,,1355.7933,(M-H)-,,,,,,
2351,9.755,,,,892.6640,5594,-1,Negative,,,,,893.6712,(M-H)-,,,,,,
2352,10.516,,,,1006.7798,5588,-1,Negative,,,,,1007.7870,(M-H)-,,,,,,
2353,5.435,,,,931.5315,5564,-1,Negative,,,,,932.5387,(M-H)-,,,,,,
2354,10.558,,,,1306.3205,5563,-1,Negative,,,,,1307.3278,(M-H)-,,,,,,
2355,1.246,,,,410.2212,5550,-1,Negative,,,,,411.2285,(M-H)-,,,,,,
2356,4.864,,,,803.4657,5548,-1,Negative,,,,,804.4729,(M-H)-,,,,,,
2357,10.730,,,,757.6656,5539,-1,Negative,,,,,758.6729,(M-H)-,,,,,,
2358,0.679,,,,283.1184,5530,-1,Negative,,,,,284.1257,(M-H)-,,,,,,
2359,7.832,,,,734.5116,5529,-1,Negative,,,,,735.5189,(M-H)-,,,,,,
2360,8.015,,,,776.5237,5526,-1,Negative,Phosphatidylethanolamine,PE 17:0_22:6,,C44H76NO8P,777.5309,(M-H)-,776.5236,0.1,0.1,66.84,PE 39:6,1,PE 17:0/22:6,100.0
2361,4.296,,,,407.1939,5515,-1,Negative,,,,,408.2012,(M-H)-,,,,,,
2362,9.839,,,,795.6300,5513,-1,Negative,,,,,796.6373,(M-H)-,,,,,,
2363,8.213,,,,1508.1061,5507,-1,Negative,,,,,1509.1133,(M-H)-,,,,,,
2364,11.989,,,,509.3153,5505,-1,Negative,,,,,510.3226,(M-H)-,,,,,,
2365,6.389,,,,814.5127,5501,-1,Negative,,,,,815.5199,(M-H)-,,,,,,
2366,10.654,,,,778.5890,5495,-1,Negative,,,,,779.5963,(M-H)-,,,,,,
2367,8.397,,,,898.6026,5493,-1,Negative,,,,,899.6099,(M-H)-,,,,,,
2368,2.614,,,,1501.8252,5489,-1,Negative,,,,,1502.8325,(M-H)-,,,,,,
2369,8.767,,,,650.4966,5486,-1,Negative,,,,,651.5039,(M-H)-,,,,,,
2370,9.150,,,,906.5850,5482,-1,Negative,,,,,907.5923,(M-H)-,,,,,,
2371,3.138,,,,347.1710,5471,-1,Negative,,,,,348.1783,(M-H)-,,,,,,
2372,4.021,,,,590.2598,5470,-1,Negative,,,,,591.2671,(M-H)-,,,,,,
2373,7.415,,,,853.6354,5468,-1,Negative,,,,,854.6426,(M-H)-,,,,,,
2374,2.893,,,,639.2658,5463,-1,Negative,,,,,640.2731,(M-H)-,,,,,,
2375,3.939,,,,341.2698,5450,-1,Negative,,,,,342.2771,(M-H)-,,,,,,
2376,4.318,,,,495.3695,5448,-1,Negative,,,,,496.3767,(M-H)-,,,,,,
2377,9.536,,,,1514.1501,5439,-1,Negative,,,,,1515.1574,(M-H)-,,,,,,
2378,8.704,,,,722.4185,5438,-1,Negative,,,,,723.4258,(M-H)-,,,,,,
2379,1.042,,,,469.3639,5430,-1,Negative,,,,,470.3712,(M-H)-,,,,,,
2380,10.532,,,,995.6632,5430,-1,Negative,,,,,996.6704,(M-H)-,,,,,,
2381,8.934,,,,712.5274,5426,-1,Negative,,,,,713.5347,(M-H)-,,,,,,
2382,3.468,,,,375.1321,5426,-1,Negative,,,,,376.1393,(M-H)-,,,,,,
2383,12.850,,,,302.9109,5408,-1,Negative,,,,,303.9182,(M-H)-,,,,,,
2384,5.120,,,,455.3166,5408,-1,Negative,,,,,456.3239,(M-H)-,,,,,,
2385,0.661,,,,215.1288,5406,-1,Negative,,,,,216.1361,(M-H)-,,,,,,
2386,10.922,,,,724.6818,5397,-1,Negative,,,,,725.6891,(M-H)-,,,,,,
2387,2.973,,,,738.2768,5390,-1,Negative,,,,,739.2840,(M-H)-,,,,,,
2388,9.202,,,,924.5920,5388,-1,Negative,,,,,925.5993,(M-H)-,,,,,,
2389,3.709,,,,682.3426,5386,-1,Negative,,,,,683.3499,(M-H)-,,,,,,
2390,11.343,,,,780.7437,5382,-1,Negative,,,,,781.7509,(M-H)-,,,,,,
2391,11.643,,,,582.3679,5368,-1,Negative,,,,,583.3752,(M-H)-,,,,,,
2392,8.556,,,,1560.1343,5364,-1,Negative,,,,,1561.1416,(M-H)-,,,,,,
2393,10.758,,,,958.6715,5360,-1,Negative,,,,,959.6787,(M-H)-,,,,,,
2394,9.422,,,,1540.1710,5358,-1,Negative,,,,,1541.1783,(M-H)-,,,,,,
2395,4.026,,,,951.6178,5355,-1,Negative,,,,,952.6251,(M-H)-,,,,,,
2396,2.809,,,,562.3131,5348,-1,Negative,,,,,563.3204,(M-H)-,,,,,,
2397,6.532,,,,752.5001,5343,-1,Negative,,,,,753.5074,(M-H)-,,,,,,
2398,1.251,,,,650.1422,5333,-1,Negative,,,,,651.1495,(M-H)-,,,,,,
2399,12.373,,,,231.9317,5332,-1,Negative,,,,,232.9389,(M-H)-,,,,,,
2400,9.704,,,,1590.1813,5324,-1,Negative,,,,,1591.1885,(M-H)-,,,,,,
2401,6.348,,,,832.4866,5318,-1,Negative,,,,,833.4938,(M-H)-,,,,,,
2402,10.136,,,,1541.2360,5318,-1,Negative,,,,,1542.2432,(M-H)-,,,,,,
2403,5.192,,,,953.4745,5307,-1,Negative,,,,,954.4818,(M-H)-,,,,,,
2404,5.738,,,,397.3682,5303,-1,Negative,,,,,398.3755,(M-H)-,,,,,,
2405,4.905,,,,368.2416,5300,-1,Negative,,,,,369.2488,(M-H)-,,,,,,
2406,6.966,,,,1542.0687,5299,-1,Negative,,,,,1543.0760,(M-H)-,,,,,,
2407,8.087,,,,585.4851,5298,-1,Negative,,,,,586.4924,(M-H)-,,,,,,
2408,6.974,,,,912.5201,5296,-1,Negative,,,,,913.5274,(M-H)-,,,,,,
2409,8.559,,,,730.5381,5292,-1,Negative,Phosphatidylethanolamine,PE 17:0_18:1,,C40H78NO8P,731.5465,(M-H)-,730.5392,-1.5,1.5,71.64,PE 35:1,1,PE 17:0/18:1,100.0
2410,12.170,,,,1265.9860,5291,-1,Negative,,,,,1266.9932,(M-H)-,,,,,,
2411,10.986,,,,1423.9621,5285,-1,Negative,,,,,1424.9694,(M-H)-,,,,,,
2412,10.452,,,,860.6343,5282,-2,Negative,,,,,1723.2831,(M-2H)-2,,,,,,
2413,2.082,,,,498.3540,5277,-1,Negative,,,,,499.3612,(M-H)-,,,,,,
2414,3.410,,,,447.0637,5276,-1,Negative,,,,,448.0710,(M-H)-,,,,,,
2415,12.791,,,,286.9486,5275,-1,Negative,,,,,287.9559,(M-H)-,,,,,,
2416,3.406,,,,873.5724,5261,-1,Negative,,,,,874.5797,(M-H)-,,,,,,
2417,3.718,,,,435.1837,5259,-1,Negative,,,,,436.1910,(M-H)-,,,,,,
2418,12.779,,,,385.0925,5256,-1,Negative,,,,,386.0998,(M-H)-,,,,,,
2419,1.985,,,,420.2879,5252,-1,Negative,,,,,421.2952,(M-H)-,,,,,,
2420,6.105,,,,977.5363,5251,-1,Negative,,,,,978.5435,(M-H)-,,,,,,
2421,4.022,,,,662.2591,5251,-1,Negative,,,,,663.2664,(M-H)-,,,,,,
2422,9.573,,,,751.6030,5239,-1,Negative,,,,,752.6102,(M-H)-,,,,,,
2423,11.031,,,,1689.4391,5236,-1,Negative,,,,,1690.4464,(M-H)-,,,,,,
2424,9.232,,,,829.6643,5223,-1,Negative,,,,,830.6716,(M-H)-,,,,,,
2425,12.571,,,,509.3163,5217,-1,Negative,,,,,510.3236,(M-H)-,,,,,,
2426,5.791,,,,720.5909,5210,-1,Negative,,,,,721.5982,(M-H)-,,,,,,
2427,9.050,,,,841.6339,5210,-1,Negative,,,,,842.6412,(M-H)-,,,,,,
2428,7.707,,,,856.5272,5204,-1,Negative,,,,,857.5345,(M-H)-,,,,,,
2429,6.258,,,,363.3264,5204,-1,Negative,,,,,364.3337,(M-H)-,,,,,,
2430,11.844,,,,384.9352,5194,-1,Negative,,,,,385.9424,(M-H)-,,,,,,
2431,9.371,,,,823.5822,5188,-1,Negative,,,,,824.5895,(M-H)-,,,,,,
2432,2.016,,,,307.1914,5184,-1,Negative,,,,,308.1987,(M-H)-,,,,,,
2433,10.561,,,,938.6910,5182,-1,Negative,,,,,939.6982,(M-H)-,,,,,,
2434,9.397,,,,753.6183,5181,-1,Negative,,,,,754.6256,(M-H)-,,,,,,
2435,4.612,,,,577.3227,5181,-1,Negative,,,,,578.3300,(M-H)-,,,,,,
2436,7.981,,,,824.5798,5180,-1,Negative,,,,,825.5871,(M-H)-,,,,,,
2437,9.244,,,,1512.1362,5176,-1,Negative,,,,,1513.1434,(M-H)-,,,,,,
2438,4.380,,,,1010.5686,5176,-1,Negative,,,,,1011.5759,(M-H)-,,,,,,
2439,8.899,,,,1510.0813,5166,-1,Negative,,,,,1511.0886,(M-H)-,,,,,,
2440,5.222,,,,599.3930,5165,-1,Negative,,,,,600.4003,(M-H)-,,,,,,
2441,0.975,,,,224.1656,5153,-1,Negative,,,,,225.1728,(M-H)-,,,,,,
2442,4.668,,,,295.2642,5146,-1,Negative,,,,,296.2714,(M-H)-,,,,,,
2443,7.561,,,,753.5385,5142,-1,Negative,,,,,754.5458,(M-H)-,,,,,,
2444,9.414,,,,950.6098,5131,-1,Negative,,,,,951.6171,(M-H)-,,,,,,
2445,7.803,,,,763.6236,5130,-1,Negative,,,,,764.6308,(M-H)-,,,,,,
2446,3.404,,,,520.2436,5126,-1,Negative,,,,,521.2509,(M-H)-,,,,,,
2447,1.464,,,,452.1628,5119,-1,Negative,,,,,453.1701,(M-H)-,,,,,,
2448,0.979,,,,236.0784,5112,-1,Negative,,,,,237.0857,(M-H)-,,,,,,
2449,9.176,,,,820.6200,5112,-1,Negative,,,,,821.6273,(M-H)-,,,,,,
2450,1.832,,,,321.1739,5101,-1,Negative,,,,,322.1812,(M-H)-,,,,,,
2451,7.932,,,,1588.1511,5098,-1,Negative,,,,,1589.1584,(M-H)-,,,,,,
2452,6.206,,,,723.5195,5090,-1,Negative,,,,,724.5267,(M-H)-,,,,,,
2453,11.151,,,,752.7114,5088,-1,Negative,,,,,753.7187,(M-H)-,,,,,,
2454,4.018,,,,668.2765,5079,-1,Negative,,,,,669.2838,(M-H)-,,,,,,
2455,11.916,,,,932.8627,5072,-1,Negative,,,,,933.8700,(M-H)-,,,,,,
2456,8.280,,,,1638.1690,5061,-1,Negative,,,,,1639.1763,(M-H)-,,,,,,
2457,4.789,,,,465.3391,5060,-1,Negative,,,,,466.3464,(M-H)-,,,,,,
2458,7.470,,,,1695.1437,5058,-1,Negative,,,,,1696.1510,(M-H)-,,,,,,
2459,12.188,,,,761.5958,5056,-1,Negative,,,,,762.6031,(M-H)-,,,,,,
2460,1.058,,,,694.9558,5056,-1,Negative,,,,,695.9630,(M-H)-,,,,,,
2461,7.178,,,,411.3478,5053,-1,Negative,,,,,412.3550,(M-H)-,,,,,,
2462,8.337,,,,1508.1084,5049,-1,Negative,,,,,1509.1156,(M-H)-,,,,,,
2463,0.692,,,,378.1484,5043,-1,Negative,,,,,379.1557,(M-H)-,,,,,,
2464,7.347,,,,647.4650,5034,-1,Negative,Phosphatidic acid,PA 16:0_16:0,,C35H69O8P,648.4730,(M-H)-,647.4657,-1.1,1.1,76.96,PA 32:0,1,PA 16:0/16:0,100.0
2465,8.225,,,,789.5471,5032,-1,Negative,,,,,790.5544,(M-H)-,,,,,,
2466,11.096,,,,918.7161,5025,-1,Negative,Phosphatidylcholine,PC 17:0_25:0,,C50H100NO8P,873.7187,(M+CHO2)-,918.7169,-0.8,0.8,81.64,PC 42:0,3,PC 17:0/25:0,40.9
2467,4.273,,,,622.4077,5024,-1,Negative,,,,,623.4150,(M-H)-,,,,,,
2468,11.369,,,,316.9478,5024,-1,Negative,,,,,317.9550,(M-H)-,,,,,,
2469,8.444,,,,1618.2162,5019,-1,Negative,,,,,1619.2234,(M-H)-,,,,,,
2470,9.254,,,,1568.1863,5010,-1,Negative,,,,,1569.1935,(M-H)-,,,,,,
2471,5.048,,,,377.2678,5006,-1,Negative,,,,,378.2750,(M-H)-,,,,,,
2472,0.776,,,,256.1918,5002,-1,Negative,,,,,257.1991,(M-H)-,,,,,,
2473,3.009,,,,764.2904,5001,-1,Negative,,,,,765.2977,(M-H)-,,,,,,
2474,10.891,,,,1675.3871,4990,-1,Negative,,,,,1676.3944,(M-H)-,,,,,,
2475,0.965,,,,361.1630,4983,-1,Negative,,,,,362.1703,(M-H)-,,,,,,
2476,12.786,,,,218.9605,4981,-1,Negative,,,,,219.9678,(M-H)-,,,,,,
2477,6.266,,,,716.5302,4971,-1,Negative,,,,,717.5375,(M-H)-,,,,,,
2478,6.878,,,,1617.0950,4963,-1,Negative,,,,,1618.1023,(M-H)-,,,,,,
2479,2.989,,,,680.3238,4954,-1,Negative,,,,,681.3311,(M-H)-,,,,,,
2480,6.186,,,,884.4910,4945,-1,Negative,,,,,885.4983,(M-H)-,,,,,,
2481,10.256,,,,509.3149,4942,-1,Negative,,,,,510.3222,(M-H)-,,,,,,
2482,1.685,,,,373.1413,4935,-1,Negative,,,,,374.1485,(M-H)-,,,,,,
2483,2.029,,,,195.0511,4912,-1,Negative,,,,,196.0583,(M-H)-,,,,,,
2484,0.547,,,,213.0127,4912,-1,Negative,,,,,214.0200,(M-H)-,,,,,,
2485,2.275,,,,491.1237,4908,-1,Negative,,,,,492.1310,(M-H)-,,,,,,
2486,12.813,,,,408.8755,4903,-1,Negative,,,,,409.8828,(M-H)-,,,,,,
2487,5.747,,,,741.5145,4900,-1,Negative,,,,,742.5217,(M-H)-,,,,,,
2488,5.358,,,,911.5043,4895,-1,Negative,,,,,912.5115,(M-H)-,,,,,,
2489,5.378,,,,935.5049,4892,-1,Negative,,,,,936.5122,(M-H)-,,,,,,
2490,10.721,,,,695.6846,4891,-1,Negative,,,,,696.6919,(M-H)-,,,,,,
2491,2.614,,,,1228.8429,4889,-1,Negative,,,,,1229.8502,(M-H)-,,,,,,
2492,10.751,,,,942.6795,4887,-1,Negative,,,,,943.6868,(M-H)-,,,,,,
2493,9.256,,,,1578.2086,4887,-1,Negative,,,,,1579.2159,(M-H)-,,,,,,
2494,12.409,,,,311.1682,4878,-1,Negative,,,,,312.1754,(M-H)-,,,,,,
2495,6.941,,,,841.5212,4851,-1,Negative,,,,,842.5285,(M-H)-,,,,,,
2496,0.564,,,,1040.0384,4848,-1,Negative,,,,,1041.0457,(M-H)-,,,,,,
2497,5.255,,,,788.4699,4841,-1,Negative,,,,,789.4771,(M-H)-,,,,,,
2498,4.475,,,,580.3968,4839,-1,Negative,,,,,581.4041,(M-H)-,,,,,,
2499,7.552,,,,920.5775,4837,-1,Negative,,,,,921.5848,(M-H)-,,,,,,
2500,12.573,,,,369.1589,4830,-1,Negative,,,,,370.1661,(M-H)-,,,,,,
2501,5.548,,,,911.5081,4828,-1,Negative,,,,,912.5154,(M-H)-,,,,,,
2502,4.975,,,,994.5873,4826,-1,Negative,,,,,995.5945,(M-H)-,,,,,,
2503,12.090,,,,960.8948,4825,-1,Negative,,,,,961.9021,(M-H)-,,,,,,
2504,3.846,,,,439.1621,4819,-1,Negative,,,,,440.1694,(M-H)-,,,,,,
2505,6.584,,,,569.4535,4804,-1,Negative,,,,,570.4608,(M-H)-,,,,,,
2506,8.092,,,,796.5456,4787,-1,Negative,,,,,797.5529,(M-H)-,,,,,,
2507,9.339,,,,701.5835,4784,-1,Negative,,,,,702.5908,(M-H)-,,,,,,
2508,2.022,,,,288.9366,4777,-1,Negative,,,,,289.9439,(M-H)-,,,,,,
2509,7.675,,,,722.5118,4777,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 16:0e_20:5,,C41H74NO7P,723.5203,(M-H)-,722.5130,-1.6,1.6,70.24,EtherPE 36:5e,1,EtherPE 16:0e/20:5,100.0
2510,1.431,,,,758.0457,4776,-1,Negative,,,,,759.0530,(M-H)-,,,,,,
2511,6.088,,,,830.4929,4775,-1,Negative,,,,,831.5001,(M-H)-,,,,,,
2512,7.609,,,,780.5299,4769,-1,Negative,,,,,781.5372,(M-H)-,,,,,,
2513,1.099,,,,580.9653,4762,-1,Negative,,,,,581.9726,(M-H)-,,,,,,
2514,9.593,,,,923.6455,4749,-1,Negative,,,,,924.6528,(M-H)-,,,,,,
2515,8.328,,,,772.5499,4746,-1,Negative,,,,,773.5572,(M-H)-,,,,,,
2516,4.318,,,,293.2482,4732,-1,Negative,,,,,294.2555,(M-H)-,,,,,,
2517,7.156,,,,265.1477,4732,-1,Negative,,,,,266.1550,(M-H)-,,,,,,
2518,8.088,,,,842.5904,4723,-1,Negative,,,,,843.5977,(M-H)-,,,,,,
2519,11.050,,,,1493.9701,4720,-1,Negative,,,,,1494.9774,(M-H)-,,,,,,
2520,11.003,,,,1463.9933,4719,-1,Negative,,,,,1465.0006,(M-H)-,,,,,,
2521,1.012,,,,269.1391,4718,-1,Negative,,,,,270.1464,(M-H)-,,,,,,
2522,7.613,,,,782.4954,4700,-1,Negative,,,,,783.5027,(M-H)-,,,,,,
2523,1.951,,,,577.0997,4697,-1,Negative,,,,,578.1070,(M-H)-,,,,,,
2524,8.997,,,,1537.2221,4690,-1,Negative,,,,,1538.2294,(M-H)-,,,,,,
2525,11.968,,,,255.0725,4685,-1,Negative,,,,,256.0798,(M-H)-,,,,,,
2526,3.765,,,,654.3125,4681,-1,Negative,,,,,655.3198,(M-H)-,,,,,,
2527,6.313,,,,614.4996,4659,-1,Negative,,,,,615.5068,(M-H)-,,,,,,
2528,7.937,,,,862.5207,4654,-1,Negative,,,,,863.5279,(M-H)-,,,,,,
2529,2.472,,,,656.3155,4644,-1,Negative,,,,,657.3228,(M-H)-,,,,,,
